uniform, random
1014.7951392554118,719.6669205539816
693.6822574686403,622.2861027122871
713.9342475147142,720.5739017539117
1691.2924165616694,603.0143389103304
494.2369821629639,1010.4164999831622
1000.9491130997966,1926.5982820316792
919.8236075803212,654.9728146249306
1436.8375271842262,1123.1471944972902
671.5973894478489,499.3927521514027
705.1786937893728,1420.6580946953686
623.0987270664682,761.599624777876
930.5204806186061,1196.5204357742298
534.9385326939076,1314.3878466646981
700.1080277079686,903.2015801286384
891.4825573150122,365.0860606139043
618.2206374213849,1393.0948305154773
1003.7635714885669,1117.2576188769674
500.11653784087855,1046.6123396670037
1447.8113030297864,577.0497195151704
816.4705113558637,1264.3337848632532
1368.24786418138,613.5334528158463
617.8114861941928,1010.7504071629787
747.9936024055678,299.4281573004666
674.0291590470022,520.8911996246505
630.3793346302978,1097.6241439862395
1043.9919669092237,690.690905266263
600.6498362138118,764.6335256764775
768.603922214213,743.8710021842957
1370.1160933999063,1192.5119306641661
801.456434308559,808.6212525020095
883.169049733416,657.8353329371749
451.19134632547156,936.6788063010539
593.5958141142112,368.2735523088032
765.2977668139561,540.5413385657027
525.5687601337447,810.1887065248026
560.7836822501176,1211.0672661150215
1141.373324855945,469.1524227475116
379.8193307438715,385.75470268992115
805.284744168786,491.4073764086646
681.9294543144899,463.8073066010351
315.91834417193263,553.4967946160161
781.9527514219261,1218.564285422437
1128.0681847760945,634.5770773507503
549.3915810759372,283.49515902355853
855.6095787113132,347.58519394005145
1006.7111854254227,2023.8401645567574
930.5097768283387,767.8749763024417
1406.5891938827144,927.2218865880052
1530.7669283326968,886.8974269786198
364.6490906325185,679.6381590349833
595.5732221561074,549.283202539064
506.5127025950052,967.1979256943259
1241.1261509213612,366.8741163436191
369.5332277136091,658.0666547205358
821.3611635974463,798.9246517292531
728.9851802366765,684.7967360613618
1195.5404943039168,970.2281274019381
778.2975016793881,861.7631312329962
772.8760864382533,627.7076557857218
330.220134395456,631.37055298191
696.4791102337006,754.2881860005815
647.7720517394716,1012.2413302424881
681.9892941582108,908.6538874053787
603.1635364141589,516.0636156382026
583.6848335064876,995.259381615402
1024.1281372985131,954.6024253495407
1718.5351388511335,913.2404872112818
1448.407662141235,1543.9503474576122
767.1515631181086,1340.0526421042257
538.6124034376601,1375.8921049272265
851.4425505316616,582.728058930979
629.7270926525459,883.7263121612518
507.9336382019495,758.8385626691851
1020.9620144296373,1530.3364018518973
559.4887423065248,896.2377388303257
606.8858409139583,515.7962516840787
1179.9971763284243,804.3402433544159
658.8645602256487,881.9662601983309
562.7488204097618,947.8115532109615
451.56848399375116,650.9833898443646
497.0464946473732,549.2246238594676
396.78475517266435,699.8119502920836
625.1727326830323,487.6970140339171
1235.059209001289,377.4479781366046
694.6417261372515,722.5371380768246
410.60990382573215,498.95353609368
590.1443835581783,493.60634280266163
425.8057537425905,730.5217233745283
675.8257740460485,1090.3739412439509
1276.4258187113542,642.6722878713496
822.7342586874398,660.7521478215209
817.8527552672725,722.6331703076673
1231.5604751161954,670.0526921377342
699.0439931690489,782.579342384375
435.25861391722725,696.0890525629217
841.369457313826,748.2617929453069
560.8715054449829,833.7042986757941
763.1162749440498,646.1349146662133
905.493236633437,476.9208276256458
1441.4785964267305,791.0048397036583
563.5252101580546,755.7686177956058
1126.8171100589618,782.589039271927
481.1177797091349,889.4287246744833
609.9887455336954,504.4605390388032
1105.396535737606,786.1509583952331
520.9795250424264,526.3102844530346
1089.6919399017877,1497.647884709839
626.5010970348604,777.1589225740045
1012.4879086322062,1071.7221663514615
1469.612267083566,507.41731654223315
678.7237770479722,640.5613140285228
832.7470381262428,526.2761938078048
607.9020469665287,1283.8691989531217
880.9357669847393,500.3173481401893
1764.820086913803,906.8295119636387
1339.0254379274074,1095.1882591171604
1302.8411867983837,791.1454929324922
618.5569245530573,757.1764852705223
1145.8003620174468,645.2215829901905
446.61315185904317,1488.4337821118536
843.5451455711108,1694.6396775322332
1804.36354879347,718.3084761713058
1040.2396620624813,729.4033733125505
2016.0194921970594,999.4250630489915
1032.2702128866865,876.7466510747962
522.0059130612055,1031.4681201203794
920.4320816089331,498.8196365600405
671.5710017358987,833.9893149777623
449.39884903629263,552.8871039606151
1352.2745498318754,745.5022008927158
605.6089487267351,1517.428705319502
513.8873241427812,616.0466189628844
1329.467819938422,615.9992120790267
832.9099507782608,1342.5329085426622
543.818394343402,1450.002737591633
482.6058846414782,1098.6036337061726
1572.9354531812573,609.4270267020376
668.6297378800384,615.1892468919706
1296.0231989902736,1193.4850162020143
473.69981495527765,1226.067541475295
675.991839878866,1298.8896875954
1223.1630246237407,593.2399021924817
1690.6307434630694,791.5068635632014
362.9162257267427,863.3411828544001
1202.1092928106827,833.0842349442438
630.530547200255,731.1177885832625
987.7843357599359,677.7414219724085
898.7911781986362,516.0817353553119
728.4072832951931,773.7461391811805
878.1383728311001,510.58483276602163
737.1463033583309,529.305274474405
576.7222322365434,639.831495671978
565.4024643200642,473.93866129412567
515.5127608855571,1038.7065110251688
1357.4648008042225,1560.6278330040047
1359.0628828767356,410.3234599332021
671.9445747257593,726.4689715611532
518.4537957837862,654.57077580717
792.1837171547121,367.24428105566545
465.23387849530667,1937.9826023315234
748.4473183699703,488.5921236615614
666.924473896923,773.5447971957327
716.8237567863207,563.2786748040617
1844.5953998164184,543.5858700047337
531.0636181586556,1145.8191771082998
1164.9740089288975,1354.21480533424
1056.3705658244362,531.709673238477
323.9349769898971,746.1762772991171
700.2982598355159,840.1004527826855
475.6253614123086,621.657681129598
956.0438588266654,629.7585819942872
1206.5133697802169,672.709559311726
1260.7491029066127,595.8125692325713
598.4866324049445,1927.5001099498177
1231.1086474433887,1113.5428174775652
634.9301305838167,916.6454311002984
675.2656331732742,437.5140565599533
740.6240296848345,1003.965466406415
641.4843714081937,1120.5975474205222
600.4284618081903,474.52826092301524
1581.6669001169219,763.2359991827599
500.914563696147,1016.5039479949216
1911.8083993489108,960.7880760364416
568.8489853807183,579.0279590434956
1233.628834313343,638.8452670525186
870.4919894513096,505.7728156091908
637.8110557085212,1583.142445079052
701.6399248105494,588.9945787523391
587.4014363262785,550.370778988635
975.8799333005036,683.1219872252062
1004.0412921240069,770.8769648462812
1487.835091794598,1098.9357439870548
340.7288428892973,756.1610420836042
327.45943744872073,863.8972754604076
668.164605741873,861.6794165342412
747.4722517211471,1265.077909508241
958.6432528970737,964.4340617597105
945.3809052722718,1316.832899998145
720.5413085658794,1597.8897967524806
1719.8432651215007,577.3591910993771
1219.3809717996558,581.5261400349033
735.1939524881873,535.7837501766959
665.7658961826778,615.2398075737048
405.9188554172891,598.5136911737372
533.4497614486146,1292.987957202963
485.2757850962652,645.9787235801557
529.9895367205236,1352.0143039841266
676.443441620078,1454.9810334099361
891.5886787837851,845.5676442210951
687.4892395076201,476.62600848832955
542.1740113105801,458.8157562842396
872.776728320023,975.2541147661851
1216.5292673122647,1448.7082978887681
1306.0856480930934,954.9619477562799
516.2641635699043,1041.8974753926443
1241.616867221197,619.606803762518
901.7626727641414,612.8027247586834
1199.9065064385168,794.9574353673121
476.4501735930098,583.881423391238
542.5632729924223,1133.4608530273022
694.5091677828906,865.0905089616822
536.2483125511831,1010.8741926773606
972.1945493370516,648.9980531069784
466.3716709219564,1576.4704194373207
726.5634109870136,1044.8594365381325
883.174996131605,627.7732747953987
597.6073758374296,523.5357413778579
667.9456411101745,829.329416459744
788.8341013641326,652.6255683838536
1420.3454357130802,627.5596259339627
973.0158815034138,728.0005829127068
833.883144923137,699.3476938277767
1200.2482398158147,871.3010135310681
603.5023519494207,321.9459280035095
714.4921835778945,1290.3603046993237
1771.6813439818545,1094.4865730424713
712.5575412289035,612.5669307285108
520.8307028959641,516.9470103907885
1065.0352611475182,603.1152840433284
906.3711628208317,1042.2786762367778
628.9252205445405,913.0688152091365
840.8347859924584,748.4886086062997
486.85780614142175,413.2181195572337
557.0272587945498,1473.2484146405232
1606.8091746237333,869.6379034986319
333.3304077429483,630.0380615453861
800.7924594838781,1290.935426505653
434.0489166846729,1011.3092564874373
577.6581745547866,591.0278464559044
855.139500514335,419.30616795007325
920.3090862493004,382.0337925395385
789.3218304508202,466.7579853064262
960.6648347499197,826.8423964579966
1143.903662648029,562.1062910618792
1317.0773934527315,516.6248027320574
1282.724191877272,705.2687647817036
1219.9308710457128,953.9925110667895
1069.2757595410271,638.1674112645446
853.0739271373296,611.8021986238522
842.1317181020388,832.8694880148009
836.0561006211068,1863.3151915890792
697.8849603003049,1727.9873801609208
942.5426968738584,1665.1998364400729
2176.165917152373,1430.070619933759
1028.6157719467978,1269.5353852668095
738.9279457286217,814.2840767637027
1249.539572888253,871.6962541858599
510.69767404192316,431.4308261296131
682.8809555481703,801.9978227406363
930.9943638764711,852.3854842874382
744.5340989562064,366.22086998403023
673.2477718166683,605.5043766713172
821.8218252497735,793.4194064386589
856.9307022617089,644.1293900224057
742.5894163053545,964.4340982326589
904.5835955136172,1006.7578646912896
816.4528968820971,1280.6482029216343
613.4316048391919,960.1605512217441
571.7398799981039,890.5460008412849
1485.5004075560887,1566.5353114196957
764.8950427670298,599.5845982347378
890.3151701260233,731.8859954355075
584.4183129988462,873.775290442549
455.3453639319877,906.7793689113862
829.8650166089033,1118.611825806119
1327.815212784057,715.9992916327617
447.76420413748224,762.5087602777346
1210.717393715406,952.188348915817
1320.8188430054342,1725.3404467120552
693.7720520739874,642.89996809546
577.8974776299324,447.4429081995094
1366.2829513816123,707.5322107533427
865.2719874008444,1183.3529507801534
847.5389826332822,636.4188123199893
546.5790038518102,796.5913594674764
401.16894467782294,917.1970577932318
628.6767412461966,766.7835409220363
1115.0722494045256,331.0317106394347
890.0218053906631,1044.8706410088018
533.755764228123,879.628464300236
677.607854406977,853.2765985502515
1017.8596215304099,1458.3161829765259
982.9043684393796,486.45696886777966
736.8544160842205,1518.77241869274
850.8451977294174,2018.5972609095577
689.2690165812551,1158.6886428471466
579.9600389589516,631.263242082486
1614.4177618186875,812.0634277240539
1600.7377969934869,985.5131926769748
748.0033613279932,482.0565328958404
416.1484685681916,883.6349490195092
737.6943077198104,569.9312393068691
1502.6536411466684,1050.4538846851292
593.6386228445546,496.6107196269196
1015.873649522554,767.9601078228137
825.8427028870086,851.6942870566643
1096.285450695409,1175.1155461545097
681.1642026217344,632.8917957559825
597.1893348704136,1032.6692662255182
980.8069305591498,716.6714547614955
1263.0436836822937,1296.1962849887016
962.4543896916574,842.6377341413568
450.36586197535956,692.8828239729614
987.4072725368768,1452.0707721301628
1312.635871485239,648.0166656883532
1655.966161629984,1004.9825426845771
881.7784397156854,871.1059005476027
1367.4519393756532,1002.5534264883472
738.1075010049698,437.3246081710359
428.8037919317449,830.7690868427782
976.7162609413251,1576.2401995668827
451.8658283050302,1275.761563727453
555.8905876265239,1431.0754887592018
642.6809084634491,497.0775021875393
576.892994371845,598.1623622494951
517.0994923505796,427.0596774908533
718.4512434176952,792.219698366355
557.1989134104343,770.1992664133066
1906.0987623883084,415.5537492890664
1463.7519886565146,1699.9051394946428
1079.3546237269193,1125.4148875622332
586.73654496597,552.4589379347838
